date,order_id,company,company_region,product_id,product,customer_id,product_category01,product_category02,product_category03,quantity,unit,price_per_case,total_sales,year,month,month_name,day,day_name
2023-01-29,6578919,131,South,11501,AVO32CNV1,SGTJP,32,CNV,1,98,case,47,4606,2023,1,January,29,Sunday
2023-01-29,6480708,131,North,11541,AVO60CNV1,OZHFC,60,CNV,1,106,case,48,5088,2023,1,January,29,Sunday
2023-01-29,6480708,131,North,11931,AVO48CNV1,OZHFC,48,CNV,1,287,case,35,10045,2023,1,January,29,Sunday
2023-01-30,6559501,131,North,11931,AVO48CNV1,SIODI,48,CNV,1,492,case,38,18696,2023,1,January,30,Monday
2023-01-30,6559501,131,North,11501,AVO32CNV1,SIODI,32,CNV,1,585,case,42,24570,2023,1,January,30,Monday
2023-01-30,6263969,121,South,11385,AVO48CNV2,IEHDJ,48,CNV,2,210,case,36,7560,2023,1,January,30,Monday
2023-01-30,6486515,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,285,case,45,12825,2023,1,January,30,Monday
2023-01-30,6486515,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,941,case,38,35758,2023,1,January,30,Monday
2023-01-30,6954871,131,South,11541,AVO60CNV1,ZKELA,60,CNV,1,40,case,49,1960,2023,1,January,30,Monday
2023-01-30,6954871,131,South,11385,AVO48CNV2,ZKELA,48,CNV,2,38,case,36,1368,2023,1,January,30,Monday
2023-01-30,6237368,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,556,case,49,27244,2023,1,January,30,Monday
2023-01-30,6263969,121,South,11133,AVO60CNV2,IEHDJ,60,CNV,2,276,case,45,12420,2023,1,January,30,Monday
2023-01-30,6237368,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,31,case,45,1395,2023,1,January,30,Monday
2023-01-30,6954871,131,South,11829,AVO32CNV2,ZKELA,32,CNV,2,48,case,45,2160,2023,1,January,30,Monday
2023-01-30,6263969,121,South,11829,AVO32CNV2,IEHDJ,32,CNV,2,217,case,45,9765,2023,1,January,30,Monday
2023-01-30,6559501,131,North,11541,AVO60CNV1,SIODI,60,CNV,1,266,case,49,13034,2023,1,January,30,Monday
2023-01-30,6237368,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,118,case,38,4484,2023,1,January,30,Monday
2023-01-31,6957157,121,South,11829,AVO32CNV2,IEHDJ,32,CNV,2,172,case,49,8428,2023,1,January,31,Tuesday
2023-01-31,6203628,131,South,11501,AVO32CNV1,DHSFG,32,CNV,1,68,case,41,2788,2023,1,January,31,Tuesday
2023-01-31,6203628,131,South,11541,AVO60CNV1,DHSFG,60,CNV,1,71,case,37,2627,2023,1,January,31,Tuesday
2023-01-31,6203628,131,South,11829,AVO32CNV2,DHSFG,32,CNV,2,68,case,49,3332,2023,1,January,31,Tuesday
2023-01-31,6957157,121,South,11385,AVO48CNV2,IEHDJ,48,CNV,2,115,case,48,5520,2023,1,January,31,Tuesday
2023-01-31,6957157,121,South,11133,AVO60CNV2,IEHDJ,60,CNV,2,253,case,38,9614,2023,1,January,31,Tuesday
2023-01-31,6533675,131,North,11931,AVO48CNV1,SIODI,48,CNV,1,501,case,41,20541,2023,1,January,31,Tuesday
2023-01-31,6388721,131,South,11931,AVO48CNV1,NUGNC,48,CNV,1,50,case,41,2050,2023,1,January,31,Tuesday
2023-01-31,6533675,131,North,11541,AVO60CNV1,SIODI,60,CNV,1,222,case,37,8214,2023,1,January,31,Tuesday
2023-01-31,6187528,131,South,11541,AVO60CNV1,ZKELA,60,CNV,1,40,case,37,1480,2023,1,January,31,Tuesday
2023-01-31,6187528,131,South,11385,AVO48CNV2,ZKELA,48,CNV,2,57,case,48,2736,2023,1,January,31,Tuesday
2023-01-31,6187528,131,South,11829,AVO32CNV2,ZKELA,32,CNV,2,67,case,49,3283,2023,1,January,31,Tuesday
2023-01-31,6388721,131,South,11501,AVO32CNV1,NUGNC,32,CNV,1,21,case,41,861,2023,1,January,31,Tuesday
2023-01-31,6388721,131,South,11541,AVO60CNV1,NUGNC,60,CNV,1,31,case,37,1147,2023,1,January,31,Tuesday
2023-01-31,6533675,131,North,11501,AVO32CNV1,SIODI,32,CNV,1,688,case,41,28208,2023,1,January,31,Tuesday
2023-01-31,6158292,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,225,case,49,11025,2023,1,January,31,Tuesday
2023-01-31,6158292,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,927,case,41,38007,2023,1,January,31,Tuesday
2023-01-31,6630562,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,617,case,37,22829,2023,1,January,31,Tuesday
2023-01-31,6630562,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,44,case,49,2156,2023,1,January,31,Tuesday
2023-01-31,6630562,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,143,case,41,5863,2023,1,January,31,Tuesday
2023-02-01,6392337,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,60,case,43,2580,2023,2,February,1,Wednesday
2023-02-01,6424606,131,South,11541,AVO60CNV1,ZKELA,60,CNV,1,22,case,45,990,2023,2,February,1,Wednesday
2023-02-01,6424606,131,South,11385,AVO48CNV2,ZKELA,48,CNV,2,30,case,44,1320,2023,2,February,1,Wednesday
2023-02-01,6424606,131,South,11829,AVO32CNV2,ZKELA,32,CNV,2,28,case,43,1204,2023,2,February,1,Wednesday
2023-02-01,6969337,121,South,11829,AVO32CNV2,IEHDJ,32,CNV,2,218,case,43,9374,2023,2,February,1,Wednesday
2023-02-01,6969337,121,South,11385,AVO48CNV2,IEHDJ,48,CNV,2,219,case,44,9636,2023,2,February,1,Wednesday
2023-02-01,6969337,121,South,11133,AVO60CNV2,IEHDJ,60,CNV,2,251,case,36,9036,2023,2,February,1,Wednesday
2023-02-01,6235132,131,North,11541,AVO60CNV1,SIODI,60,CNV,1,283,case,45,12735,2023,2,February,1,Wednesday
2023-02-01,6235132,131,North,11501,AVO32CNV1,SIODI,32,CNV,1,486,case,45,21870,2023,2,February,1,Wednesday
2023-02-01,6179822,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,215,case,43,9245,2023,2,February,1,Wednesday
2023-02-01,6235132,131,North,11931,AVO48CNV1,SIODI,48,CNV,1,458,case,49,22442,2023,2,February,1,Wednesday
2023-02-01,6392337,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,395,case,49,19355,2023,2,February,1,Wednesday
2023-02-01,6392337,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,651,case,45,29295,2023,2,February,1,Wednesday
2023-02-01,6179822,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,951,case,49,46599,2023,2,February,1,Wednesday
2023-02-02,6862440,131,South,11541,AVO60CNV1,ZKELA,60,CNV,1,63,case,36,2268,2023,2,February,2,Thursday
2023-02-02,6862440,131,South,11385,AVO48CNV2,ZKELA,48,CNV,2,39,case,47,1833,2023,2,February,2,Thursday
2023-02-02,6517458,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,228,case,38,8664,2023,2,February,2,Thursday
2023-02-02,6517458,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,926,case,47,43522,2023,2,February,2,Thursday
2023-02-02,6680781,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,47,case,38,1786,2023,2,February,2,Thursday
2023-02-02,6862440,131,South,11829,AVO32CNV2,ZKELA,32,CNV,2,69,case,38,2622,2023,2,February,2,Thursday
2023-02-02,6680781,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,663,case,36,23868,2023,2,February,2,Thursday
2023-02-02,6680781,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,406,case,47,19082,2023,2,February,2,Thursday
2023-02-03,6788142,131,South,11931,AVO48CNV1,NUGNC,48,CNV,1,23,case,38,874,2023,2,February,3,Friday
2023-02-03,6788142,131,South,11541,AVO60CNV1,NUGNC,60,CNV,1,31,case,39,1209,2023,2,February,3,Friday
2023-02-03,6788142,131,South,11501,AVO32CNV1,NUGNC,32,CNV,1,25,case,36,900,2023,2,February,3,Friday
2023-02-03,6671884,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,1012,case,38,38456,2023,2,February,3,Friday
2023-02-03,6671884,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,248,case,40,9920,2023,2,February,3,Friday
2023-02-03,6213051,131,South,11541,AVO60CNV1,ZKELA,60,CNV,1,46,case,39,1794,2023,2,February,3,Friday
2023-02-03,6213051,131,South,11829,AVO32CNV2,ZKELA,32,CNV,2,26,case,40,1040,2023,2,February,3,Friday
2023-02-03,6612469,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,699,case,39,27261,2023,2,February,3,Friday
2023-02-03,6612469,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,122,case,38,4636,2023,2,February,3,Friday
2023-02-03,6612469,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,46,case,40,1840,2023,2,February,3,Friday
2023-02-03,6213051,131,South,11385,AVO48CNV2,ZKELA,48,CNV,2,64,case,37,2368,2023,2,February,3,Friday
2023-02-04,6568662,131,South,11829,AVO32CNV2,DHSFG,32,CNV,2,70,case,46,3220,2023,2,February,4,Saturday
2023-02-04,6414015,131,South,11385,AVO48CNV2,ZKELA,48,CNV,2,50,case,38,1900,2023,2,February,4,Saturday
2023-02-04,6414015,131,South,11541,AVO60CNV1,ZKELA,60,CNV,1,53,case,50,2650,2023,2,February,4,Saturday
2023-02-04,6568662,131,South,11501,AVO32CNV1,DHSFG,32,CNV,1,53,case,50,2650,2023,2,February,4,Saturday
2023-02-04,6568662,131,South,11541,AVO60CNV1,DHSFG,60,CNV,1,76,case,50,3800,2023,2,February,4,Saturday
2023-02-04,6414015,131,South,11829,AVO32CNV2,ZKELA,32,CNV,2,68,case,46,3128,2023,2,February,4,Saturday
2023-02-04,6715159,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,630,case,50,31500,2023,2,February,4,Saturday
2023-02-04,6715159,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,186,case,39,7254,2023,2,February,4,Saturday
2023-02-04,6715159,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,69,case,46,3174,2023,2,February,4,Saturday
2023-02-05,6688050,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,49,case,47,2303,2023,2,February,5,Sunday
2023-02-05,6869074,121,South,11177,AVO32ORG0,UHWTA,32,ORG,0,215,case,46,9890,2023,2,February,5,Sunday
2023-02-05,6916096,121,South,11385,AVO48CNV2,FNHOH,48,CNV,2,218,case,46,10028,2023,2,February,5,Sunday
2023-02-05,6916096,121,South,11133,AVO60CNV2,FNHOH,60,CNV,2,240,case,43,10320,2023,2,February,5,Sunday
2023-02-05,6916096,121,South,11385,AVO48CNV2,FNHOH,48,CNV,2,293,case,46,13478,2023,2,February,5,Sunday
2023-02-05,6688050,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,618,case,38,23484,2023,2,February,5,Sunday
2023-02-05,6522902,131,North,11385,AVO48CNV2,YDGBX,48,CNV,2,119,case,46,5474,2023,2,February,5,Sunday
2023-02-05,6247399,121,South,11931,AVO48CNV1,SSXAO,48,CNV,1,207,case,42,8694,2023,2,February,5,Sunday
2023-02-05,6247399,121,South,11385,AVO48CNV2,SSXAO,48,CNV,2,316,case,46,14536,2023,2,February,5,Sunday
2023-02-05,6247399,121,South,11385,AVO48CNV2,SSXAO,48,CNV,2,338,case,46,15548,2023,2,February,5,Sunday
2023-02-05,6869074,121,South,11385,AVO48CNV2,UHWTA,48,CNV,2,211,case,46,9706,2023,2,February,5,Sunday
2023-02-05,6869074,121,South,11931,AVO48CNV1,UHWTA,48,CNV,1,209,case,42,8778,2023,2,February,5,Sunday
2023-02-05,6950340,131,South,11501,AVO32CNV1,QKCFN,32,CNV,1,268,case,42,11256,2023,2,February,5,Sunday
2023-02-05,6950340,131,South,11829,AVO32CNV2,QKCFN,32,CNV,2,274,case,47,12878,2023,2,February,5,Sunday
2023-02-05,6950340,131,South,11541,AVO60CNV1,QKCFN,60,CNV,1,274,case,38,10412,2023,2,February,5,Sunday
2023-02-05,6749817,131,South,11829,AVO32CNV2,LNKCV,32,CNV,2,235,case,47,11045,2023,2,February,5,Sunday
2023-02-05,6338595,121,South,11931,AVO48CNV1,VAQIM,48,CNV,1,312,case,42,13104,2023,2,February,5,Sunday
2023-02-05,6170829,121,South,11133,AVO60CNV2,BDZIE,60,CNV,2,212,case,36,7632,2023,2,February,5,Sunday
2023-02-05,6170829,121,South,11829,AVO32CNV2,BDZIE,32,CNV,2,118,case,47,5546,2023,2,February,5,Sunday
2023-02-05,6170829,121,South,11177,AVO32ORG0,BDZIE,32,ORG,0,169,case,48,8112,2023,2,February,5,Sunday
2023-02-05,6338595,121,South,11829,AVO32CNV2,VAQIM,32,CNV,2,274,case,47,12878,2023,2,February,5,Sunday
2023-02-05,6338595,121,South,11385,AVO48CNV2,VAQIM,48,CNV,2,289,case,46,13294,2023,2,February,5,Sunday
2023-02-05,6755352,121,South,11829,AVO32CNV2,BUYLI,32,CNV,2,189,case,47,8883,2023,2,February,5,Sunday
2023-02-05,6755352,121,South,11931,AVO48CNV1,BUYLI,48,CNV,1,254,case,42,10668,2023,2,February,5,Sunday
2023-02-05,6749817,131,South,11541,AVO60CNV1,LNKCV,60,CNV,1,182,case,38,6916,2023,2,February,5,Sunday
2023-02-05,6186321,131,South,11541,AVO60CNV1,ZKELA,60,CNV,1,53,case,38,2014,2023,2,February,5,Sunday
2023-02-05,6186321,131,South,11385,AVO48CNV2,ZKELA,48,CNV,2,24,case,46,1104,2023,2,February,5,Sunday
2023-02-05,6186321,131,South,11829,AVO32CNV2,ZKELA,32,CNV,2,54,case,47,2538,2023,2,February,5,Sunday
2023-02-05,6755352,121,South,11133,AVO60CNV2,BUYLI,60,CNV,2,130,case,48,6240,2023,2,February,5,Sunday
2023-02-05,6749817,131,South,11931,AVO48CNV1,LNKCV,48,CNV,1,191,case,42,8022,2023,2,February,5,Sunday
2023-02-05,6688050,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,339,case,42,14238,2023,2,February,5,Sunday
2023-02-06,6468251,131,North,11541,AVO60CNV1,SIODI,60,CNV,1,2576,kg,50,128800,2023,2,February,6,Monday
2023-02-06,6468251,131,North,11501,AVO32CNV1,SIODI,32,CNV,1,5107,kg,50,255350,2023,2,February,6,Monday
2023-02-06,6221585,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,1007,case,47,47329,2023,2,February,6,Monday
2023-02-06,6221585,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,210,case,43,9030,2023,2,February,6,Monday
2023-02-06,6352405,131,South,11931,AVO48CNV1,NUGNC,48,CNV,1,41,case,47,1927,2023,2,February,6,Monday
2023-02-06,6468251,131,North,11931,AVO48CNV1,SIODI,48,CNV,1,5774,kg,47,271378,2023,2,February,6,Monday
2023-02-06,6357692,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,15,case,43,645,2023,2,February,6,Monday
2023-02-06,6352405,131,South,11541,AVO60CNV1,NUGNC,60,CNV,1,46,case,50,2300,2023,2,February,6,Monday
2023-02-06,6119540,131,South,11829,AVO32CNV2,ZKELA,32,CNV,2,28,case,43,1204,2023,2,February,6,Monday
2023-02-06,6119540,131,South,11385,AVO48CNV2,ZKELA,48,CNV,2,47,case,47,2209,2023,2,February,6,Monday
2023-02-06,6119540,131,South,11541,AVO60CNV1,ZKELA,60,CNV,1,37,case,50,1850,2023,2,February,6,Monday
2023-02-06,6136155,121,South,11133,AVO60CNV2,IEHDJ,60,CNV,2,255,case,42,10710,2023,2,February,6,Monday
2023-02-06,6136155,121,South,11385,AVO48CNV2,IEHDJ,48,CNV,2,168,case,47,7896,2023,2,February,6,Monday
2023-02-06,6136155,121,South,11829,AVO32CNV2,IEHDJ,32,CNV,2,171,case,43,7353,2023,2,February,6,Monday
2023-02-06,6357692,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,253,case,47,11891,2023,2,February,6,Monday
2023-02-06,6357692,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,615,case,50,30750,2023,2,February,6,Monday
2023-02-06,6352405,131,South,11501,AVO32CNV1,NUGNC,32,CNV,1,35,case,50,1750,2023,2,February,6,Monday
2023-02-07,6258356,131,North,11501,AVO32CNV1,SIODI,32,CNV,1,530,case,42,22260,2023,2,February,7,Tuesday
2023-02-07,6730276,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,1018,case,43,43774,2023,2,February,7,Tuesday
2023-02-07,6506763,131,South,11829,AVO32CNV2,ZKELA,32,CNV,2,36,case,40,1440,2023,2,February,7,Tuesday
2023-02-07,6258356,131,North,11541,AVO60CNV1,SIODI,60,CNV,1,224,case,48,10752,2023,2,February,7,Tuesday
2023-02-07,6506763,131,South,11541,AVO60CNV1,ZKELA,60,CNV,1,65,case,48,3120,2023,2,February,7,Tuesday
2023-02-07,6506763,131,South,11385,AVO48CNV2,ZKELA,48,CNV,2,64,case,37,2368,2023,2,February,7,Tuesday
2023-02-07,6730276,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,272,case,40,10880,2023,2,February,7,Tuesday
2023-02-07,6653151,121,South,11829,AVO32CNV2,IEHDJ,32,CNV,2,129,case,40,5160,2023,2,February,7,Tuesday
2023-02-07,6603592,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,5265,kg,43,226395,2023,2,February,7,Tuesday
2023-02-07,6653151,121,South,11385,AVO48CNV2,IEHDJ,48,CNV,2,105,case,37,3885,2023,2,February,7,Tuesday
2023-02-07,6653151,121,South,11133,AVO60CNV2,IEHDJ,60,CNV,2,292,case,45,13140,2023,2,February,7,Tuesday
2023-02-07,6603592,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,6441,kg,48,309168,2023,2,February,7,Tuesday
2023-02-07,6258356,131,North,11931,AVO48CNV1,SIODI,48,CNV,1,493,case,43,21199,2023,2,February,7,Tuesday
2023-02-07,6603592,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,372,kg,40,14880,2023,2,February,7,Tuesday
2023-02-08,6459005,121,South,11385,AVO48CNV2,IEHDJ,48,CNV,2,174,case,40,6960,2023,2,February,8,Wednesday
2023-02-08,6824447,131,South,11385,AVO48CNV2,ZKELA,48,CNV,2,62,case,40,2480,2023,2,February,8,Wednesday
2023-02-08,6824447,131,South,11829,AVO32CNV2,ZKELA,32,CNV,2,47,case,38,1786,2023,2,February,8,Wednesday
2023-02-08,6140903,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,621,case,42,26082,2023,2,February,8,Wednesday
2023-02-08,6621921,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,281,case,38,10678,2023,2,February,8,Wednesday
2023-02-08,6140903,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,51,case,38,1938,2023,2,February,8,Wednesday
2023-02-08,6459005,121,South,11133,AVO60CNV2,IEHDJ,60,CNV,2,260,case,44,11440,2023,2,February,8,Wednesday
2023-02-08,6621921,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,951,case,41,38991,2023,2,February,8,Wednesday
2023-02-08,6759669,131,North,11541,AVO60CNV1,SIODI,60,CNV,1,239,case,42,10038,2023,2,February,8,Wednesday
2023-02-08,6759669,131,North,11931,AVO48CNV1,SIODI,48,CNV,1,433,case,41,17753,2023,2,February,8,Wednesday
2023-02-08,6759669,131,North,11501,AVO32CNV1,SIODI,32,CNV,1,406,case,38,15428,2023,2,February,8,Wednesday
2023-02-08,6955534,131,South,11541,AVO60CNV1,DHSFG,60,CNV,1,77,case,42,3234,2023,2,February,8,Wednesday
2023-02-08,6955534,131,South,11501,AVO32CNV1,DHSFG,32,CNV,1,79,case,38,3002,2023,2,February,8,Wednesday
2023-02-08,6955534,131,South,11829,AVO32CNV2,DHSFG,32,CNV,2,91,case,38,3458,2023,2,February,8,Wednesday
2023-02-08,6459005,121,South,11829,AVO32CNV2,IEHDJ,32,CNV,2,284,case,38,10792,2023,2,February,8,Wednesday
2023-02-08,6140903,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,416,case,41,17056,2023,2,February,8,Wednesday
2023-02-08,6824447,131,South,11541,AVO60CNV1,ZKELA,60,CNV,1,63,case,42,2646,2023,2,February,8,Wednesday
2023-02-09,6513169,131,South,11541,AVO60CNV1,ZKELA,60,CNV,1,29,case,41,1189,2023,2,February,9,Thursday
2023-02-09,6373078,131,South,11541,AVO60CNV1,NUGNC,60,CNV,1,37,case,41,1517,2023,2,February,9,Thursday
2023-02-09,6513169,131,South,11385,AVO48CNV2,ZKELA,48,CNV,2,28,case,48,1344,2023,2,February,9,Thursday
2023-02-09,6807279,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,308,case,41,12628,2023,2,February,9,Thursday
2023-02-09,6807279,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,949,case,49,46501,2023,2,February,9,Thursday
2023-02-09,6513169,131,South,11829,AVO32CNV2,ZKELA,32,CNV,2,38,case,41,1558,2023,2,February,9,Thursday
2023-02-09,6767575,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,124,case,49,6076,2023,2,February,9,Thursday
2023-02-09,6767575,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,639,case,41,26199,2023,2,February,9,Thursday
2023-02-09,6373078,131,South,11931,AVO48CNV1,NUGNC,48,CNV,1,24,case,49,1176,2023,2,February,9,Thursday
2023-02-09,6373078,131,South,11501,AVO32CNV1,NUGNC,32,CNV,1,28,case,50,1400,2023,2,February,9,Thursday
2023-02-09,6767575,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,12,case,41,492,2023,2,February,9,Thursday
2023-02-10,6229928,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,215,case,46,9890,2023,2,February,10,Friday
2023-02-10,6229928,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,698,case,35,24430,2023,2,February,10,Friday
2023-02-10,6957703,131,South,11829,AVO32CNV2,ZKELA,32,CNV,2,42,case,47,1974,2023,2,February,10,Friday
2023-02-10,6957703,131,South,11541,AVO60CNV1,ZKELA,60,CNV,1,25,case,35,875,2023,2,February,10,Friday
2023-02-10,6957703,131,South,11385,AVO48CNV2,ZKELA,48,CNV,2,36,case,41,1476,2023,2,February,10,Friday
2023-02-10,6644215,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,964,case,46,44344,2023,2,February,10,Friday
2023-02-10,6644215,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,267,case,47,12549,2023,2,February,10,Friday
2023-02-10,6229928,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,28,case,47,1316,2023,2,February,10,Friday
2023-02-11,6887789,131,South,11385,AVO48CNV2,ZKELA,48,CNV,2,25,case,45,1125,2023,2,February,11,Saturday
2023-02-11,6374945,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,650,case,46,29900,2023,2,February,11,Saturday
2023-02-11,6374945,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,374,case,41,15334,2023,2,February,11,Saturday
2023-02-11,6374945,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,33,case,42,1386,2023,2,February,11,Saturday
2023-02-11,6887789,131,South,11829,AVO32CNV2,ZKELA,32,CNV,2,21,case,42,882,2023,2,February,11,Saturday
2023-02-11,6887789,131,South,11541,AVO60CNV1,ZKELA,60,CNV,1,46,case,46,2116,2023,2,February,11,Saturday
2023-02-12,6695002,121,South,11385,AVO48CNV2,UHWTA,48,CNV,2,220,case,45,9900,2023,2,February,12,Sunday
2023-02-12,6893692,131,South,11385,AVO48CNV2,ZKELA,48,CNV,2,63,case,45,2835,2023,2,February,12,Sunday
2023-02-12,6893692,131,South,11541,AVO60CNV1,ZKELA,60,CNV,1,39,case,49,1911,2023,2,February,12,Sunday
2023-02-12,6352094,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,25,case,46,1150,2023,2,February,12,Sunday
2023-02-12,6352094,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,494,case,47,23218,2023,2,February,12,Sunday
2023-02-12,6352094,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,588,case,49,28812,2023,2,February,12,Sunday
2023-02-12,6738219,131,South,11931,AVO48CNV1,NUGNC,48,CNV,1,26,case,47,1222,2023,2,February,12,Sunday
2023-02-12,6738219,131,South,11541,AVO60CNV1,NUGNC,60,CNV,1,47,case,49,2303,2023,2,February,12,Sunday
2023-02-12,6738219,131,South,11501,AVO32CNV1,NUGNC,32,CNV,1,24,case,37,888,2023,2,February,12,Sunday
2023-02-12,6517135,131,South,11541,AVO60CNV1,DHSFG,60,CNV,1,63,case,49,3087,2023,2,February,12,Sunday
2023-02-12,6517135,131,South,11501,AVO32CNV1,DHSFG,32,CNV,1,98,case,37,3626,2023,2,February,12,Sunday
2023-02-12,6517135,131,South,11829,AVO32CNV2,DHSFG,32,CNV,2,69,case,46,3174,2023,2,February,12,Sunday
2023-02-12,6323209,121,South,11931,AVO48CNV1,SSXAO,48,CNV,1,299,case,47,14053,2023,2,February,12,Sunday
2023-02-12,6323209,121,South,11385,AVO48CNV2,SSXAO,48,CNV,2,329,case,45,14805,2023,2,February,12,Sunday
2023-02-12,6323209,121,South,11385,AVO48CNV2,SSXAO,48,CNV,2,214,case,45,9630,2023,2,February,12,Sunday
2023-02-12,6893692,131,South,11829,AVO32CNV2,ZKELA,32,CNV,2,37,case,46,1702,2023,2,February,12,Sunday
2023-02-12,6652913,131,South,11501,AVO32CNV1,YEXWZ,32,CNV,1,167,case,37,6179,2023,2,February,12,Sunday
2023-02-12,6695002,121,South,11931,AVO48CNV1,UHWTA,48,CNV,1,293,case,47,13771,2023,2,February,12,Sunday
2023-02-12,6652913,131,South,11385,AVO48CNV2,YEXWZ,48,CNV,2,154,case,45,6930,2023,2,February,12,Sunday
2023-02-12,6218420,121,South,11931,AVO48CNV1,OBXGD,48,CNV,1,308,case,47,14476,2023,2,February,12,Sunday
2023-02-12,6218420,121,South,11177,AVO32ORG0,OBXGD,32,ORG,0,173,case,40,6920,2023,2,February,12,Sunday
2023-02-12,6218420,121,South,11133,AVO60CNV2,OBXGD,60,CNV,2,128,case,40,5120,2023,2,February,12,Sunday
2023-02-12,6832378,131,North,11501,AVO32CNV1,LGBQS,32,CNV,1,169,case,37,6253,2023,2,February,12,Sunday
2023-02-12,6832378,131,North,11829,AVO32CNV2,LGBQS,32,CNV,2,144,case,46,6624,2023,2,February,12,Sunday
2023-02-12,6832378,131,North,11541,AVO60CNV1,LGBQS,60,CNV,1,328,case,49,16072,2023,2,February,12,Sunday
2023-02-12,6695002,121,South,11177,AVO32ORG0,UHWTA,32,ORG,0,281,case,50,14050,2023,2,February,12,Sunday
2023-02-12,6331555,121,South,11931,AVO48CNV1,VAQIM,48,CNV,1,322,case,47,15134,2023,2,February,12,Sunday
2023-02-12,6652913,131,South,11931,AVO48CNV1,YEXWZ,48,CNV,1,167,case,47,7849,2023,2,February,12,Sunday
2023-02-12,6643289,131,South,11829,AVO32CNV2,QKCFN,32,CNV,2,274,case,46,12604,2023,2,February,12,Sunday
2023-02-12,6643289,131,South,11501,AVO32CNV1,QKCFN,32,CNV,1,259,case,37,9583,2023,2,February,12,Sunday
2023-02-12,6643289,131,South,11541,AVO60CNV1,QKCFN,60,CNV,1,265,case,49,12985,2023,2,February,12,Sunday
2023-02-12,6331555,121,South,11829,AVO32CNV2,VAQIM,32,CNV,2,254,case,46,11684,2023,2,February,12,Sunday
2023-02-12,6919388,131,South,11501,AVO32CNV1,SGTJP,32,CNV,1,54,case,37,1998,2023,2,February,12,Sunday
2023-02-12,6919388,131,South,11829,AVO32CNV2,SGTJP,32,CNV,2,54,case,46,2484,2023,2,February,12,Sunday
